Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status
64047C75,ClimateTech,2019,USA,Miami,Series B,18.74,157.05,11.2,0.93,18.2,71,0,71,Tier 3 (Angel/Seed),Medium,Closed
EEB72386,Autonomous Vehicles,2012,Israel,Tel Aviv,Series A,0.0,31.22,4.92,0.64,0.0,42,0,42,Bootstrapped,Medium,Independent
ED589203,Generative AI,2016,USA,San Francisco,Series B,468.44,4309.55,240.96,25.22,18.5,1616,0,1616,Tier 2 (Mid-size VC),High,Independent
04E58285,FinTech,2017,USA,Seattle,Seed,2.35,32.33,2.43,0.21,7.6,20,0,20,Tier 2 (Mid-size VC),Medium,Independent
BF85C0A8,Generative AI,2020,India,Bengaluru,Seed,1.59,32.88,1.17,0.6,2.3,48,14,34,Corporate VC (e.g. Google Ventures),Low,Independent
D9842703,Robotics,2021,India,Bengaluru,Series B,27.38,171.58,14.74,2.1,12.4,149,27,122,Tier 3 (Angel/Seed),High,Independent
D8E0D137,HealthTech,2020,USA,Miami,Series C+,37.77,271.27,17.49,3.63,10.1,194,88,106,Tier 2 (Mid-size VC),Low,Independent
8BFD1313,Generative AI,2020,USA,New York,Seed,1.01,23.59,3.79,0.56,1.5,49,0,49,Tier 3 (Angel/Seed),Low,Acquired
0C737715,Robotics,2021,Canada,Montreal,Seed,2.39,17.09,2.51,0.59,3.5,46,0,46,Tier 3 (Angel/Seed),Low,Independent
0D2D3A0E,Cybersecurity,2017,USA,Miami,Seed,0.74,20.82,1.35,0.26,2.1,15,0,15,Tier 3 (Angel/Seed),Low,Closed
3E29C57C,Generative AI,2021,USA,San Francisco,Series B,38.62,243.96,17.99,1.84,19.9,134,0,134,Tier 2 (Mid-size VC),Medium,Independent
03383BA8,HealthTech,2017,India,Mumbai,Seed,3.9,25.11,3.21,0.11,18.6,9,0,9,Tier 2 (Mid-size VC),Low,Independent
FB23EA06,Generative AI,2013,India,Hyderabad,Seed,1.76,30.51,1.87,0.2,5.9,17,0,17,Tier 3 (Angel/Seed),Medium,Closed
0F9046D7,HealthTech,2015,USA,San Francisco,Series B,10.1,90.28,4.72,1.05,8.8,59,0,59,Tier 3 (Angel/Seed),High,Independent
13DF15D3,SpaceTech,2021,USA,Seattle,Series B,7.33,59.32,1.98,0.73,8.8,56,0,56,Tier 2 (Mid-size VC),Low,Independent
251B8A71,HealthTech,2023,India,Hyderabad,Seed,2.7,42.81,3.73,0.12,12.3,8,1,7,Corporate VC (e.g. Google Ventures),Medium,Closed
5982F01D,Robotics,2021,USA,Miami,Seed,1.02,21.01,2.37,0.5,1.7,25,0,25,Corporate VC (e.g. Google Ventures),High,Closed
6B81020F,SpaceTech,2015,USA,San Francisco,Seed,6.66,49.6,1.81,0.33,15.5,17,0,17,Tier 3 (Angel/Seed),Low,Closed
4C81C6FA,Cybersecurity,2020,China,Beijing,Series A,19.16,122.25,5.26,0.47,33.6,32,0,32,Tier 3 (Angel/Seed),Low,Independent
C726331D,Generative AI,2017,India,Hyderabad,Series B,43.61,169.11,5.81,3.28,12.9,225,0,225,Corporate VC (e.g. Google Ventures),Medium,Closed
5111DABC,Generative AI,2019,Israel,Jerusalem,Series A,21.97,117.94,7.96,2.21,9.5,153,0,153,Tier 2 (Mid-size VC),Medium,Acquired
28F7F82B,ClimateTech,2013,USA,New York,Seed,2.65,22.43,3.66,0.23,8.0,19,0,19,Tier 3 (Angel/Seed),Low,Independent
934C19EB,HealthTech,2023,USA,Seattle,Series C+,44.87,221.09,8.05,2.14,20.0,110,0,110,Tier 2 (Mid-size VC),None,Independent
ADB004E1,Generative AI,2021,USA,San Francisco,Series B,146.57,680.65,64.33,10.48,13.9,533,0,533,"Tier 1 (e.g. Sequoia, a16z)",Medium,IPO
E48FEE05,FinTech,2017,USA,Austin,Series B,2.77,26.89,1.76,0.16,10.7,9,0,9,Tier 3 (Angel/Seed),Medium,Independent
67C9AE47,EdTech,2012,Israel,Tel Aviv,Series B,15.5,180.01,7.1,0.58,22.8,47,0,47,Tier 2 (Mid-size VC),Medium,Independent
B7414A18,Robotics,2018,USA,Miami,Series C+,104.09,1223.82,70.25,5.13,19.9,467,0,467,Tier 3 (Angel/Seed),Medium,Independent
07A0550B,Cybersecurity,2024,USA,San Francisco,Series B,4.89,73.03,2.47,0.58,7.2,30,10,20,Tier 2 (Mid-size VC),Medium,Independent
F1295702,Cybersecurity,2021,USA,Miami,Seed,1.43,25.36,3.54,0.28,3.8,25,12,13,Tier 3 (Angel/Seed),Low,Independent
9C3A42AB,FinTech,2020,USA,Seattle,Seed,0.84,28.34,2.07,0.38,1.8,30,0,30,Tier 3 (Angel/Seed),Low,Independent
BEB7240E,Cybersecurity,2020,Germany,Munich,Seed,0.45,16.88,2.4,0.38,0.9,29,11,18,Tier 3 (Angel/Seed),High,Independent
86F40C64,Generative AI,2021,UK,Oxford,Post-IPO,2254.22,27053.09,2115.45,80.87,27.8,6142,0,6142,Corporate VC (e.g. Google Ventures),High,Acquired
2646436F,HealthTech,2017,Canada,Montreal,Series C+,23.92,148.96,6.57,2.39,9.6,180,124,56,Tier 3 (Angel/Seed),Medium,Closed
1525D00F,SpaceTech,2021,India,Delhi NCR,Series B,14.26,138.88,6.83,0.88,14.6,48,13,35,Corporate VC (e.g. Google Ventures),High,Closed
4927C7F1,Web3/Crypto,2013,China,Hangzhou,Seed,0.31,12.03,0.91,0.45,0.6,40,0,40,Tier 2 (Mid-size VC),High,Independent
F6509963,SpaceTech,2021,USA,Austin,Seed,4.99,51.64,4.18,0.55,7.7,42,0,42,Tier 3 (Angel/Seed),None,Independent
6C8D9C1D,Robotics,2022,Singapore,Singapore,Seed,0.94,25.5,3.21,0.28,2.5,19,0,19,Tier 2 (Mid-size VC),High,Independent
BE185518,SpaceTech,2015,USA,New York,Series A,0.0,19.94,1.95,0.41,0.0,25,7,18,Bootstrapped,High,Acquired
71CB04C7,Cybersecurity,2020,China,Beijing,Seed,0.34,13.62,1.45,0.64,0.5,37,15,22,Tier 3 (Angel/Seed),High,Independent
F5F136CA,Cybersecurity,2013,Germany,Munich,Seed,0.95,22.37,1.99,0.87,1.0,50,0,50,Tier 2 (Mid-size VC),Low,Independent
F3D325F2,Cybersecurity,2012,Israel,Jerusalem,Pre-IPO,153.75,1831.51,111.88,10.02,15.2,532,144,388,Tier 3 (Angel/Seed),High,Independent
68E17128,Robotics,2020,USA,Seattle,Series C+,62.72,621.13,68.95,5.17,11.9,347,175,172,Tier 3 (Angel/Seed),High,Closed
7BB8133F,ClimateTech,2021,USA,San Francisco,Seed,0.29,7.84,0.49,0.3,0.7,20,7,13,Tier 3 (Angel/Seed),Low,Independent
FB513C6A,Generative AI,2014,USA,New York,Series A,5.53,46.76,2.06,0.57,8.3,33,0,33,Tier 3 (Angel/Seed),High,Independent
5A9B55BE,EdTech,2019,India,Delhi NCR,Series A,13.55,57.63,3.2,0.75,15.9,45,0,45,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
8ADD4989,FinTech,2018,USA,Miami,Series A,14.18,71.36,3.01,0.91,14.0,54,0,54,Corporate VC (e.g. Google Ventures),High,Acquired
8C03D4AD,Autonomous Vehicles,2020,UK,Cambridge,Series B,6.6,33.42,1.6,0.47,11.6,41,0,41,Tier 3 (Angel/Seed),High,Independent
B0041767,ClimateTech,2016,USA,Boston,Seed,2.19,28.81,1.58,0.61,3.1,50,21,29,Corporate VC (e.g. Google Ventures),Low,Independent
E7DD54F2,Robotics,2019,France,Paris,Series A,7.5,43.15,2.08,0.78,8.5,48,0,48,Tier 3 (Angel/Seed),High,IPO
63872A3A,FinTech,2020,USA,San Francisco,Series A,6.2,65.41,8.28,0.39,12.7,36,14,22,Corporate VC (e.g. Google Ventures),High,Closed
02311CF1,FinTech,2017,China,Shenzhen,Series B,4.71,33.58,2.45,0.67,6.1,41,0,41,Tier 3 (Angel/Seed),Medium,Independent
234607D2,Generative AI,2018,USA,Boston,Seed,5.94,64.59,2.27,0.29,15.2,15,0,15,Corporate VC (e.g. Google Ventures),High,Acquired
FE1E6D8D,Cybersecurity,2019,UK,Oxford,Seed,0.0,14.63,1.77,0.5,0.0,34,0,34,Bootstrapped,Low,Independent
CB9CDEE1,Cybersecurity,2024,India,Mumbai,Seed,1.29,13.39,0.67,0.44,2.4,29,0,29,Tier 2 (Mid-size VC),High,Independent
8C7241FA,ClimateTech,2022,India,Mumbai,Series C+,46.4,261.23,10.97,3.28,13.7,189,52,137,Tier 2 (Mid-size VC),High,Independent
106FDDA3,Generative AI,2019,USA,San Francisco,Seed,3.02,28.48,1.37,0.14,12.6,12,4,8,Tier 3 (Angel/Seed),None,Independent
3A59ABBD,Web3/Crypto,2019,USA,Austin,Seed,7.61,38.25,4.5,0.39,15.5,24,14,10,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
EF14FB38,HealthTech,2019,USA,Austin,Series A,5.18,36.5,2.76,0.72,6.3,51,20,31,Corporate VC (e.g. Google Ventures),High,Independent
37CF0565,Generative AI,2019,France,Lyon,Series B,16.14,106.9,4.23,1.49,10.2,87,0,87,Tier 2 (Mid-size VC),High,Independent
2969F1A3,HealthTech,2017,USA,San Francisco,Series B,21.46,259.09,20.4,1.83,11.1,177,0,177,Tier 3 (Angel/Seed),High,Independent
A207FFF3,ClimateTech,2020,USA,Miami,Seed,0.82,24.7,2.94,0.55,1.3,37,0,37,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
551DD4EC,EdTech,2020,India,Hyderabad,Pre-IPO,102.47,412.78,27.3,5.43,18.5,518,0,518,Corporate VC (e.g. Google Ventures),High,Independent
D4D0F204,Cybersecurity,2023,USA,Seattle,Series B,11.95,101.48,10.27,0.65,15.9,53,0,53,Tier 2 (Mid-size VC),Low,Independent
8B876DEC,Web3/Crypto,2021,UK,Oxford,Series C+,150.01,1154.05,179.41,13.07,11.4,766,553,213,Tier 2 (Mid-size VC),None,Acquired (Fire Sale)
E7C6DE23,Web3/Crypto,2021,USA,Miami,Series A,14.06,94.95,5.93,0.72,17.1,46,26,20,Tier 3 (Angel/Seed),Low,Closed
428D5000,Web3/Crypto,2016,USA,New York,Series A,6.42,71.92,2.59,0.39,13.1,23,17,6,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale)
5EE5BFB5,Web3/Crypto,2022,Israel,Jerusalem,Seed,1.57,33.68,1.77,0.63,2.2,48,45,3,Corporate VC (e.g. Google Ventures),Low,Closed
D94AA5C2,Generative AI,2020,USA,Boston,Series A,33.89,374.93,35.6,1.18,26.5,112,0,112,Tier 3 (Angel/Seed),Medium,Independent
DB3A91A2,Generative AI,2020,Canada,Vancouver,Series B,35.45,403.03,65.65,2.33,14.6,209,0,209,Corporate VC (e.g. Google Ventures),Low,Acquired
3C1AD2E1,FinTech,2015,China,Shenzhen,Series C+,8.38,55.33,2.02,0.37,17.8,33,0,33,Corporate VC (e.g. Google Ventures),High,Acquired
26D0F564,ClimateTech,2015,USA,Austin,Series B,0.0,2.7,0.46,0.46,0.0,43,0,43,Bootstrapped,Medium,Independent
C318231D,ClimateTech,2016,USA,Austin,Series B,25.57,151.67,9.02,0.69,32.4,49,0,49,Tier 2 (Mid-size VC),Medium,Acquired
FB5F91DB,HealthTech,2018,India,Delhi NCR,Seed,0.0,48.4,1.77,0.48,0.0,25,15,10,Bootstrapped,High,Acquired (Fire Sale)
505248D6,FinTech,2021,China,Shanghai,Series B,8.65,74.15,4.39,0.76,10.1,64,34,30,Tier 3 (Angel/Seed),Medium,Closed
62746FB0,SpaceTech,2022,Canada,Toronto,Seed,2.97,17.76,2.84,0.64,4.0,33,0,33,Tier 3 (Angel/Seed),Medium,Closed
EAF8F51E,ClimateTech,2020,Singapore,Singapore,Seed,0.33,23.11,1.54,0.2,1.1,13,8,5,Corporate VC (e.g. Google Ventures),Low,Closed
6B3E3071,FinTech,2019,USA,Seattle,Series C+,17.97,192.98,20.19,1.02,16.0,58,21,37,Tier 2 (Mid-size VC),Low,Independent
F7794451,Generative AI,2020,Israel,Jerusalem,Series A,0.0,13.63,0.57,0.08,0.0,5,0,5,Bootstrapped,None,Independent
7F587838,FinTech,2020,USA,San Francisco,Series A,1.02,16.54,0.69,0.32,2.4,17,0,17,Tier 2 (Mid-size VC),High,Closed
C314DA5A,Robotics,2022,China,Beijing,Series A,0.0,39.65,1.88,0.31,0.0,28,0,28,Bootstrapped,Medium,Independent
EFEBA1A6,Robotics,2012,USA,Boston,Seed,0.71,17.26,1.03,0.61,1.0,41,0,41,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
AB83D34E,Autonomous Vehicles,2023,China,Beijing,Series B,12.37,60.61,3.46,1.05,10.8,65,30,35,Tier 2 (Mid-size VC),Medium,Independent
00E75FC1,Generative AI,2017,UK,London,Seed,24.6,93.3,6.12,1.48,15.6,121,18,103,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired
90BDDC97,Autonomous Vehicles,2020,Canada,Toronto,Seed,0.34,19.09,1.36,0.36,0.7,22,11,11,Tier 3 (Angel/Seed),Medium,Independent
B701397B,Generative AI,2017,Japan,Tokyo,Series B,159.9,1828.48,215.14,6.01,26.2,339,0,339,Tier 2 (Mid-size VC),Medium,Independent
FAD6FBCC,HealthTech,2022,China,Hangzhou,Series B,21.98,215.6,8.26,1.32,15.5,108,5,103,Tier 2 (Mid-size VC),Medium,Independent
94EB24DB,EdTech,2022,UK,Cambridge,Series A,2.89,43.7,1.74,0.39,5.9,22,13,9,Corporate VC (e.g. Google Ventures),High,Acquired (Fire Sale)
0597E84B,SpaceTech,2023,USA,Austin,Series B,185.55,2189.51,82.82,4.51,40.2,400,0,400,"Tier 1 (e.g. Sequoia, a16z)",Low,Acquired
360D3DD4,Autonomous Vehicles,2024,UK,Oxford,Series A,2.24,19.85,0.84,0.69,2.8,48,13,35,Tier 2 (Mid-size VC),Medium,Closed
5631796A,HealthTech,2019,Singapore,Singapore,Series B,14.58,164.44,8.58,0.62,20.2,33,0,33,Tier 2 (Mid-size VC),Medium,Independent
E7124EA9,Generative AI,2017,India,Mumbai,Series A,14.19,176.13,11.65,0.5,23.6,44,0,44,Tier 3 (Angel/Seed),Medium,Independent
7D517872,Generative AI,2019,USA,Boston,Seed,18.69,74.71,14.71,0.33,43.5,27,0,27,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired
5CCFB08C,HealthTech,2016,USA,San Francisco,Series A,14.97,59.45,9.66,0.54,23.4,28,0,28,Tier 2 (Mid-size VC),None,Independent
A9D33757,Cybersecurity,2019,Israel,Jerusalem,Seed,0.3,14.5,0.81,0.42,0.6,40,0,40,Corporate VC (e.g. Google Ventures),Low,Independent
B2585690,Web3/Crypto,2022,USA,Miami,Series C+,202.99,1515.03,66.54,12.22,16.5,801,429,372,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed
A5D42875,Autonomous Vehicles,2014,USA,Austin,Series A,3.77,40.29,1.54,0.47,6.6,26,14,12,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
0CB6C68F,Generative AI,2023,USA,San Francisco,Series B,41.33,403.14,16.88,0.65,55.1,42,0,42,Tier 2 (Mid-size VC),High,Independent
9D8A4299,Cybersecurity,2012,Germany,Berlin,Seed,0.0,10.8,0.47,0.18,0.0,11,0,11,Bootstrapped,High,Closed
7B40E5D3,Generative AI,2020,USA,Boston,Series A,38.74,407.86,16.78,1.65,22.1,147,0,147,Tier 3 (Angel/Seed),High,Independent
F4823AAE,EdTech,2022,Israel,Jerusalem,Series A,2.17,27.75,0.96,0.65,2.9,43,0,43,Tier 3 (Angel/Seed),None,Acquired
AD31CE3B,Autonomous Vehicles,2018,India,Delhi NCR,Series B,51.53,283.27,37.4,2.76,18.0,191,29,162,Corporate VC (e.g. Google Ventures),High,Closed
EA099114,FinTech,2018,USA,Austin,Series C+,198.71,1108.79,86.21,10.17,19.3,580,0,580,"Tier 1 (e.g. Sequoia, a16z)",Medium,Closed
38167466,HealthTech,2021,China,Shenzhen,Post-IPO,1613.94,17688.07,879.67,85.65,18.8,7070,0,7070,Tier 3 (Angel/Seed),High,Independent
AF668C56,Generative AI,2021,Israel,Tel Aviv,Pre-IPO,5344.91,22887.47,1394.98,312.4,17.1,17600,2540,15060,Tier 2 (Mid-size VC),Medium,Independent
C6738103,Generative AI,2020,USA,Miami,Series B,9.09,47.95,2.55,0.56,13.8,29,11,18,Tier 3 (Angel/Seed),High,Independent
7FCC2B14,Generative AI,2019,China,Hangzhou,Series B,93.8,1054.27,45.45,5.65,16.3,342,0,342,Tier 2 (Mid-size VC),High,IPO
2F660982,Cybersecurity,2024,USA,Boston,Series C+,12.55,84.11,4.55,0.29,32.2,17,0,17,Tier 3 (Angel/Seed),Medium,Independent
11AA5E67,Web3/Crypto,2018,USA,New York,Series A,14.75,175.54,7.77,1.3,10.5,67,51,16,Corporate VC (e.g. Google Ventures),None,Closed
81A0074C,Web3/Crypto,2017,China,Shenzhen,Seed,0.97,16.28,0.6,0.23,2.9,14,9,5,Tier 2 (Mid-size VC),None,Acquired (Fire Sale)
97AF376A,ClimateTech,2019,China,Beijing,Seed,1.72,25.92,1.27,0.15,6.9,10,0,10,Corporate VC (e.g. Google Ventures),Low,Independent
A118E577,HealthTech,2012,USA,Miami,Series A,11.31,88.23,2.97,0.7,14.1,50,11,39,Corporate VC (e.g. Google Ventures),High,Independent
090AC0F9,ClimateTech,2020,Germany,Munich,Seed,0.4,16.11,2.05,0.35,0.9,25,7,18,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired
F6207391,Generative AI,2020,Canada,Vancouver,Pre-IPO,373.9,3756.02,184.89,8.08,45.7,649,0,649,Tier 2 (Mid-size VC),Low,Independent
8A926F22,Generative AI,2019,UK,Cambridge,Series B,39.23,454.85,19.91,2.09,17.9,154,0,154,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
97A2E393,ClimateTech,2019,China,Shenzhen,Seed,0.59,19.51,1.42,0.78,0.7,43,0,43,Tier 2 (Mid-size VC),Medium,Independent
F331F3C3,HealthTech,2021,USA,Austin,Seed,0.34,8.37,0.4,0.25,1.0,15,6,9,Tier 3 (Angel/Seed),Medium,Independent
3F562896,Generative AI,2019,USA,Miami,Series A,23.72,120.7,14.27,1.29,17.1,90,0,90,Tier 3 (Angel/Seed),Low,Independent
B1D26B88,ClimateTech,2017,China,Hangzhou,Series B,82.33,754.28,28.91,3.76,21.3,247,0,247,Tier 3 (Angel/Seed),Low,Independent
FD4778FB,ClimateTech,2018,USA,Boston,Series B,26.35,152.83,7.04,2.78,9.1,169,71,98,Tier 2 (Mid-size VC),Low,Independent
90140CD2,Cybersecurity,2021,USA,New York,Series B,35.19,370.28,20.86,4.2,8.2,253,0,253,Tier 3 (Angel/Seed),Medium,Acquired
9CF42186,FinTech,2021,India,Hyderabad,Seed,0.12,14.6,1.27,0.5,0.2,45,0,45,Tier 3 (Angel/Seed),None,Independent
2EEB5891,Autonomous Vehicles,2022,USA,Austin,Post-IPO,984.94,6627.39,340.32,29.01,33.8,2443,0,2443,Tier 2 (Mid-size VC),Low,Independent
71700BD4,SpaceTech,2020,UK,Cambridge,Seed,2.71,28.44,1.14,0.56,4.1,35,0,35,Tier 2 (Mid-size VC),Medium,Independent
29CC74E4,Generative AI,2019,USA,Seattle,Series C+,175.98,1274.25,107.49,3.69,46.4,335,0,335,Corporate VC (e.g. Google Ventures),Medium,Independent
22518757,Generative AI,2018,USA,Miami,Series A,10.3,117.23,9.47,0.82,11.2,45,0,45,Tier 2 (Mid-size VC),High,Independent
964B9710,Web3/Crypto,2017,USA,New York,Seed,2.78,25.98,2.36,0.25,7.9,13,8,5,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
568839C1,Generative AI,2018,USA,Austin,Series A,0.0,20.4,2.91,0.58,0.0,31,0,31,Bootstrapped,High,Acquired
39B5E2C8,Generative AI,2020,USA,Austin,Series A,22.26,88.12,6.97,1.08,18.9,78,0,78,Tier 3 (Angel/Seed),Medium,Independent
38B0CCA7,Cybersecurity,2019,India,Bengaluru,Series C+,28.35,221.89,7.63,1.46,18.2,107,0,107,Corporate VC (e.g. Google Ventures),Medium,Closed
2ED614F9,Generative AI,2021,China,Beijing,Seed,2.51,42.39,1.44,0.39,5.1,21,0,21,Tier 2 (Mid-size VC),Medium,Independent
866D51F2,Generative AI,2021,China,Shanghai,Series B,14.92,96.73,8.51,0.53,23.7,40,0,40,Corporate VC (e.g. Google Ventures),Medium,Independent
DF1F0621,FinTech,2012,USA,Miami,Series C+,37.93,152.1,15.91,3.91,9.5,221,129,92,Tier 2 (Mid-size VC),High,Closed
F5A6513A,Cybersecurity,2020,China,Shenzhen,Series B,45.18,372.58,29.0,3.96,11.1,309,0,309,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
729AF921,Cybersecurity,2019,India,Hyderabad,Seed,1.39,18.39,0.9,0.15,5.6,12,0,12,Tier 3 (Angel/Seed),High,Independent
B57B2E76,ClimateTech,2025,China,Hangzhou,Pre-IPO,97.66,992.68,48.76,1.94,47.9,148,0,148,Tier 3 (Angel/Seed),High,Independent
72BFFB9A,Generative AI,2021,USA,Miami,Series A,14.12,66.79,2.46,0.44,26.1,35,0,35,Tier 3 (Angel/Seed),Low,Independent
898F2AB2,Robotics,2021,USA,Boston,Seed,2.61,28.52,1.02,0.7,3.3,36,18,18,Tier 2 (Mid-size VC),High,Independent
4BFFD706,EdTech,2022,UK,Cambridge,Pre-IPO,61.36,658.06,24.13,3.37,17.7,213,81,132,Tier 2 (Mid-size VC),Medium,Independent
1A6368FB,Generative AI,2020,USA,New York,Seed,0.0,11.78,0.61,0.44,0.0,34,0,34,Bootstrapped,High,Independent
9A54E701,Web3/Crypto,2014,USA,Seattle,Series B,8.01,64.71,9.44,0.41,15.7,22,10,12,Tier 2 (Mid-size VC),Medium,Acquired
7F830C23,Generative AI,2021,China,Hangzhou,Series A,60.45,398.57,16.62,6.6,9.0,363,118,245,Tier 3 (Angel/Seed),High,Acquired
6BD19928,Autonomous Vehicles,2016,Israel,Jerusalem,Series A,5.66,58.06,2.89,0.66,7.4,36,15,21,Tier 2 (Mid-size VC),High,Independent
DAA04109,Generative AI,2021,Canada,Vancouver,Series C+,600.68,6269.91,406.05,9.45,62.9,822,0,822,Tier 2 (Mid-size VC),High,Independent
66D68FDB,HealthTech,2020,USA,Austin,Pre-IPO,181.21,1745.57,63.63,6.7,26.6,490,0,490,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
7CFBB821,SpaceTech,2023,France,Lyon,Series B,36.65,388.7,42.52,1.55,22.2,89,0,89,Tier 3 (Angel/Seed),High,Acquired
E4880C63,HealthTech,2018,UK,Cambridge,Seed,2.95,40.56,1.38,0.62,4.1,31,0,31,Tier 2 (Mid-size VC),Low,Acquired
37BBD657,HealthTech,2020,Japan,Kyoto,Seed,3.11,23.23,1.32,0.19,10.7,10,4,6,Tier 3 (Angel/Seed),Medium,Independent
C3A0100A,Robotics,2019,France,Lyon,Series B,14.65,142.3,13.16,0.26,40.7,18,0,18,Corporate VC (e.g. Google Ventures),Low,Independent
628689AD,Web3/Crypto,2019,USA,New York,Series B,22.27,129.67,12.67,3.06,7.0,200,179,21,Tier 2 (Mid-size VC),None,Closed
5923E924,HealthTech,2021,USA,San Francisco,Series C+,42.44,216.3,12.39,2.14,18.9,139,0,139,Tier 3 (Angel/Seed),None,Independent
8FF4B456,Generative AI,2019,India,Bengaluru,Seed,1.45,25.2,1.14,0.25,4.1,14,0,14,Tier 3 (Angel/Seed),High,Independent
39D24C09,Robotics,2018,India,Delhi NCR,Series B,24.73,137.99,13.35,1.35,17.1,79,7,72,Tier 2 (Mid-size VC),High,Independent
C294E017,Robotics,2020,USA,New York,Seed,1.38,26.28,3.69,0.66,1.8,46,20,26,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
F0A5FF76,HealthTech,2013,China,Shenzhen,Series B,28.4,245.62,35.29,1.47,18.1,107,0,107,Tier 2 (Mid-size VC),Medium,IPO
86FC3DBC,Generative AI,2023,USA,Miami,Series C+,120.56,880.26,30.76,3.14,37.2,285,0,285,Tier 2 (Mid-size VC),High,Independent
5919E0C5,Robotics,2022,Singapore,Singapore,Seed,0.94,16.92,0.98,0.28,2.5,19,0,19,Tier 3 (Angel/Seed),Medium,Independent
D1B7A9E2,Robotics,2020,USA,Boston,Series A,5.33,40.63,1.48,0.47,9.4,33,17,16,Corporate VC (e.g. Google Ventures),Medium,Closed
1F4DAF7F,SpaceTech,2013,China,Hangzhou,Series C+,128.51,1342.71,61.09,3.32,37.6,300,0,300,Tier 3 (Angel/Seed),High,Closed
745A49F0,SpaceTech,2020,China,Shenzhen,Seed,5.83,58.63,4.55,0.41,11.4,24,0,24,Tier 3 (Angel/Seed),Medium,Independent
873EA397,FinTech,2020,Japan,Kyoto,Seed,1.62,18.5,0.9,0.21,5.2,13,6,7,Tier 3 (Angel/Seed),High,Independent
93BAAAFD,HealthTech,2020,USA,Seattle,Series C+,0.0,41.16,1.74,0.77,0.0,44,0,44,Bootstrapped,High,Independent
BB020760,Web3/Crypto,2021,USA,New York,Series B,21.49,169.79,17.02,2.16,9.5,162,124,38,Corporate VC (e.g. Google Ventures),Medium,Acquired (Fire Sale)
F378CE57,Robotics,2016,Singapore,Singapore,Series A,0.85,24.89,1.21,0.14,3.5,11,5,6,Tier 3 (Angel/Seed),Medium,Closed
92E4C5A3,Web3/Crypto,2020,USA,San Francisco,Pre-IPO,194.52,1342.87,171.24,2.99,63.0,282,0,282,Tier 2 (Mid-size VC),Low,Acquired
9127E10C,FinTech,2013,China,Hangzhou,Post-IPO,494.97,4228.1,362.47,14.23,34.5,1328,0,1328,Tier 3 (Angel/Seed),Low,Closed
7243C9CB,Autonomous Vehicles,2018,USA,New York,Series B,36.88,402.78,17.85,2.18,16.2,130,23,107,Tier 3 (Angel/Seed),Medium,Independent
885D348A,FinTech,2021,China,Beijing,Seed,0.41,7.52,1.0,0.29,1.1,28,12,16,Corporate VC (e.g. Google Ventures),Low,Closed
DB41AD01,Generative AI,2020,Israel,Tel Aviv,Series B,31.9,310.9,17.01,1.85,16.4,172,0,172,Tier 3 (Angel/Seed),High,Independent
CC7159B9,FinTech,2013,China,Beijing,Seed,0.72,23.71,4.49,0.75,0.8,44,21,23,Tier 2 (Mid-size VC),Low,Independent
7203C3A2,Generative AI,2019,USA,Boston,Series A,15.7,121.8,8.25,0.36,34.1,34,0,34,Tier 2 (Mid-size VC),High,Independent
C3C06EDF,Cybersecurity,2021,India,Mumbai,Series A,13.82,68.27,5.21,0.98,12.8,55,0,55,Tier 3 (Angel/Seed),Medium,Independent
5BADE370,Robotics,2021,Israel,Tel Aviv,Seed,1.36,19.71,2.12,0.13,5.9,8,0,8,Corporate VC (e.g. Google Ventures),High,Independent
E4E5AFCE,Generative AI,2019,USA,San Francisco,Post-IPO,5814.92,48829.98,3753.16,342.85,17.0,24661,9195,15466,Tier 3 (Angel/Seed),High,Acquired
F2414338,Generative AI,2020,Canada,Toronto,Series C+,143.26,641.2,23.7,4.38,32.0,252,0,252,Tier 2 (Mid-size VC),Medium,Independent
433BFA25,Web3/Crypto,2016,India,Bengaluru,Series A,2.82,34.79,1.16,0.1,14.1,9,5,4,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
B57C25AB,HealthTech,2020,UK,Cambridge,Seed,3.93,40.42,2.37,0.84,4.2,52,26,26,Tier 2 (Mid-size VC),High,Acquired
